months_as_customer,age,policy_state,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,auto_make,auto_model,collision_type_missing,property_damage_missing,police_report_available_missing,authorities_contacted_missing,injury_share,property_share,target,days_since_bind,incident_month,incident_dow,incident_weekend,policy_bind_year,policy_bind_month,policy_bind_quarter,is_holiday,holiday_window_2d,hour_sin,hour_cos,hour_bin_4,vehicle_age,csl_per_person,csl_per_incident,street_type,vehicle_age_bucket,vehicle_tier,body_type,claim_amount_risk_band,claim_amount_risk_band_encoded,days_since_bind_bucket_final,customer_tenure_bucket,umbrella_limit_bin,policy_annual_premium_bin,days_since_bind_bin,is_high_risk_premium
282,48,OH,2000,1422.56,7000000,FEMALE,MD,prof-specialty,husband,26900,-55300,Vehicle Theft,Missing,Minor Damage,Missing,WV,1,Missing,1,2,NO,3520,Accura,MDX,1,1,0,1,0.1818181818181818,0.0909090909090909,0,8737,2,0,0,1991,3,1,0,0,0.9659258262890684,-0.2588190451025208,Morning (6-11),2,500,1000,Lane,new,mid,other,low,0,20y+,5y+,"(6000000.0, 10000000.0]","(1385.327, 1454.674]","(8444.2, 9172.0]",0
57,25,IL,2000,1143.06,0,FEMALE,Masters,tech-support,own-child,63100,-54100,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,VA,3,NO,0,1,YES,72900,Nissan,Maxima,0,0,0,0,0.2,0.2,0,6936,1,4,0,1996,1,1,0,0,0.0,1.0,Night (0-5),5,500,1000,St,mid,mid,other,high,2,20y,3–5y,"(-0.001, 2000000.0]","(1124.663, 1197.974]","(6660.4, 7554.4]",0
215,38,IN,500,1405.71,0,FEMALE,PhD,craft-repair,unmarried,0,0,Single Vehicle Collision,Rear Collision,Total Loss,Police,SC,1,Missing,0,1,NO,70700,Volkswagen,Passat,0,1,0,0,0.1,0.2,0,1798,2,6,1,2010,3,1,1,1,0.4999999999999999,-0.8660254037844387,Morning (6-11),7,250,500,Ave,mid,mid,other,high,2,5y,5y+,"(-0.001, 2000000.0]","(1385.327, 1454.674]","(908.2, 1984.8]",0
140,30,IL,500,1354.2,0,FEMALE,College,adm-clerical,wife,100500,0,Multi-vehicle Collision,Side Collision,Minor Damage,Other,SC,4,Missing,0,0,Missing,60170,Nissan,Pathfinder,0,1,1,0,0.0909090909090909,0.1818181818181818,0,240,2,1,0,2014,6,2,0,0,0.8660254037844386,0.5000000000000001,Night (0-5),9,100,300,Ave,old,mid,suv,high,2,1y,5y+,"(-0.001, 2000000.0]","(1322.372, 1385.327]","(-0.001, 908.2]",1
250,42,IN,500,1055.6,0,MALE,High School,exec-managerial,husband,69500,-40700,Single Vehicle Collision,Rear Collision,Major Damage,Other,SC,1,Missing,1,1,Missing,74800,Ford,Fusion,0,1,1,0,0.1818181818181818,0.0909090909090909,1,3691,1,5,1,2004,11,4,0,1,-0.8660254037844384,-0.5000000000000004,Afternoon (12-17),6,100,300,Drive,mid,mid,other,high,2,12y,5y+,"(-0.001, 2000000.0]","(1050.656, 1124.663]","(2909.4, 3830.6]",0
286,41,IL,1000,999.43,0,MALE,College,prof-specialty,wife,25800,0,Vehicle Theft,Missing,Trivial Damage,Police,WV,1,YES,2,0,Missing,4100,Chevrolet,Malibu,1,0,1,0,0.2,0.1,0,5241,1,3,0,2000,8,3,1,1,0.7071067811865475,0.7071067811865476,Night (0-5),6,250,500,Hwy,mid,mid,sedan,low,0,15y,5y+,"(-0.001, 2000000.0]","(953.9, 1050.656]","(4682.0, 5658.2]",0
356,47,IN,2000,1155.97,0,MALE,High School,prof-specialty,husband,0,0,Single Vehicle Collision,Side Collision,Minor Damage,Other,SC,1,YES,0,3,Missing,61490,Dodge,RAM,0,0,1,0,0.0909090909090909,0.1818181818181818,0,3471,2,0,0,2005,8,3,0,0,0.9659258262890684,0.2588190451025207,Night (0-5),6,250,500,Ridge,mid,mid,pickup,high,2,10y,5y+,"(-0.001, 2000000.0]","(1124.663, 1197.974]","(2909.4, 3830.6]",0
65,29,IL,1000,1726.91,0,MALE,High School,other-service,own-child,0,0,Vehicle Theft,Missing,Trivial Damage,Missing,VA,1,Missing,0,0,Missing,7200,Audi,A5,1,1,1,1,0.1,0.2,0,8938,1,2,0,1990,8,3,0,0,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),16,250,500,Ave,old,premium,sedan,low,0,20y+,5y+,"(-0.001, 2000000.0]","(1564.724, 2047.59]","(8444.2, 9172.0]",0
187,34,IN,500,1232.57,0,FEMALE,PhD,machine-op-inspct,not-in-family,59500,0,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,NY,3,Missing,0,0,Missing,45100,Nissan,Pathfinder,0,1,1,0,0.1818181818181818,0.0909090909090909,0,4349,2,6,1,2003,3,1,0,0,0.9659258262890684,-0.2588190451025208,Morning (6-11),4,500,1000,St,mid,mid,suv,medium,1,12y,5y+,"(-0.001, 2000000.0]","(1197.974, 1257.2]","(3830.6, 4682.0]",0
386,53,OH,500,1078.65,0,MALE,JD,craft-repair,not-in-family,36800,0,Single Vehicle Collision,Front Collision,Minor Damage,Police,WV,1,Missing,2,3,YES,66660,Honda,Civic,0,1,0,0,0.1818181818181818,0.0909090909090909,0,2629,1,5,1,2007,10,4,0,1,-0.8660254037844384,-0.5000000000000004,Afternoon (12-17),9,250,500,St,old,mid,other,high,2,8y,5y+,"(-0.001, 2000000.0]","(1050.656, 1124.663]","(1984.8, 2909.4]",0
197,41,OH,1000,1324.78,0,FEMALE,PhD,prof-specialty,not-in-family,0,-64500,Single Vehicle Collision,Front Collision,Major Damage,Police,NC,1,NO,2,2,YES,76400,Volkswagen,Jetta,0,0,0,0,0.2,0.1,1,6771,1,5,1,1996,6,2,0,0,1.0,6.123233995736766e-17,Morning (6-11),18,500,1000,Drive,old,mid,other,high,2,20y,5y+,"(-0.001, 2000000.0]","(1322.372, 1385.327]","(6660.4, 7554.4]",1
166,37,IN,500,1518.54,0,FEMALE,MD,craft-repair,not-in-family,0,0,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,PA,1,YES,1,1,NO,58300,Ford,F150,0,0,0,0,0.1818181818181818,0.1818181818181818,0,7350,1,6,1,1994,12,4,0,0,0.4999999999999999,-0.8660254037844387,Morning (6-11),14,250,500,Hwy,old,mid,pickup,high,2,20y+,5y+,"(-0.001, 2000000.0]","(1454.674, 1564.724]","(6660.4, 7554.4]",0
293,49,IL,2000,1239.06,0,FEMALE,JD,transport-moving,husband,34900,0,Single Vehicle Collision,Front Collision,Total Loss,Police,SC,1,Missing,1,1,Missing,57310,Volkswagen,Passat,0,1,1,0,0.0909090909090909,0.1818181818181818,0,6976,1,5,1,1995,12,4,0,0,-0.9659258262890684,0.2588190451025203,Evening (18-23),13,100,300,St,old,mid,other,medium,1,20y,5y+,"(-0.001, 2000000.0]","(1197.974, 1257.2]","(6660.4, 7554.4]",0
179,32,OH,2000,1246.68,0,FEMALE,PhD,priv-house-serv,own-child,0,0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NY,1,Missing,0,1,Missing,53100,Suburu,Impreza,0,1,1,0,0.1111111111111111,0.1111111111111111,0,6618,1,2,0,1996,12,4,0,0,0.4999999999999999,-0.8660254037844387,Morning (6-11),9,500,1000,Drive,old,mid,other,medium,1,20y,5y+,"(-0.001, 2000000.0]","(1197.974, 1257.2]","(5658.2, 6660.4]",0
76,24,OH,1000,1622.67,0,FEMALE,MD,priv-house-serv,husband,0,0,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,WV,3,NO,1,1,Missing,74700,Suburu,Forrestor,0,0,1,0,0.2,0.1,0,1353,2,2,0,2011,6,2,0,1,1.0,6.123233995736766e-17,Morning (6-11),18,250,500,St,old,mid,other,high,2,4y,5y+,"(-0.001, 2000000.0]","(1564.724, 2047.59]","(908.2, 1984.8]",0
105,28,OH,500,1082.36,0,FEMALE,Associate,prof-specialty,own-child,0,0,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,SC,3,NO,2,2,NO,60500,Audi,A5,0,0,0,0,0.2,0.1,0,6982,1,5,1,1995,12,4,0,0,1.2246467991473532e-16,-1.0,Afternoon (12-17),20,250,500,St,old,premium,sedan,high,2,20y,5y+,"(-0.001, 2000000.0]","(1050.656, 1124.663]","(6660.4, 7554.4]",0
97,26,OH,1000,1270.55,0,MALE,Masters,protective-serv,unmarried,0,-72100,Multi-vehicle Collision,Side Collision,Total Loss,Other,NC,3,YES,2,3,NO,84920,Jeep,Wrangler,0,0,0,0,0.0909090909090909,0.1818181818181818,1,6293,1,1,0,1997,10,4,0,1,0.4999999999999999,-0.8660254037844387,Morning (6-11),9,250,500,Drive,old,mid,other,high,2,20y,5y+,"(-0.001, 2000000.0]","(1257.2, 1322.372]","(5658.2, 6660.4]",0
148,36,IL,1000,1236.32,5000000,FEMALE,MD,adm-clerical,own-child,55100,0,Single Vehicle Collision,Side Collision,Total Loss,Police,PA,1,NO,2,0,NO,61050,Dodge,Neon,0,0,0,0,0.0909090909090909,0.1818181818181818,0,6946,1,5,1,1996,1,1,0,0,0.0,1.0,Night (0-5),6,500,1000,Lane,mid,mid,other,high,2,20y,5y+,"(2000000.0, 6000000.0]","(1197.974, 1257.2]","(6660.4, 7554.4]",0
77,26,IL,2000,785.82,0,MALE,JD,exec-managerial,other-relative,49700,0,Multi-vehicle Collision,Rear Collision,Major Damage,Police,NY,3,YES,2,0,Missing,69080,Audi,A5,0,0,1,0,0.1818181818181818,0.0909090909090909,1,2434,1,2,0,2008,5,2,0,0,1.2246467991473532e-16,-1.0,Afternoon (12-17),6,250,500,Lane,mid,premium,sedan,high,2,7y,5y+,"(-0.001, 2000000.0]","(433.329, 953.9]","(1984.8, 2909.4]",0
295,46,IN,500,1265.84,0,FEMALE,JD,prof-specialty,own-child,52200,-44500,Vehicle Theft,Missing,Minor Damage,Missing,VA,1,YES,1,3,YES,4560,Nissan,Pathfinder,1,0,0,1,0.1666666666666666,0.0833333333333333,0,1868,1,4,0,2009,12,4,0,0,0.4999999999999999,-0.8660254037844387,Morning (6-11),8,250,500,Ridge,old,mid,suv,low,0,6y,5y+,"(-0.001, 2000000.0]","(1257.2, 1322.372]","(908.2, 1984.8]",0
126,28,IN,500,1508.9,0,FEMALE,JD,machine-op-inspct,other-relative,0,0,Multi-vehicle Collision,Rear Collision,Total Loss,Police,WV,4,NO,0,1,Missing,67800,Ford,F150,0,0,1,0,0.1666666666666666,0.1666666666666666,0,8397,1,3,0,1992,1,1,1,1,0.7071067811865475,0.7071067811865476,Night (0-5),4,250,500,Lane,mid,mid,pickup,high,2,20y+,5y+,"(-0.001, 2000000.0]","(1454.674, 1564.724]","(7554.4, 8444.2]",0
132,32,OH,2000,1106.84,0,MALE,PhD,other-service,wife,43100,-31900,Vehicle Theft,Missing,Minor Damage,Police,SC,1,YES,1,1,YES,5600,Suburu,Legacy,1,0,0,0,0.2,0.1,0,6262,1,2,0,1997,11,4,0,0,-0.7071067811865477,0.7071067811865474,Evening (18-23),10,250,500,Hwy,old,mid,other,low,0,20y,5y+,"(-0.001, 2000000.0]","(1050.656, 1124.663]","(5658.2, 6660.4]",0
370,55,IN,2000,1389.13,7000000,MALE,JD,other-service,wife,0,-53200,Vehicle Theft,Missing,Minor Damage,Missing,NC,1,Missing,0,2,Missing,9000,Mercedes,ML350,1,1,1,1,0.1,0.2,0,787,2,1,0,2012,12,4,0,1,1.0,6.123233995736766e-17,Morning (6-11),0,500,1000,Lane,new,premium,other,low,0,3y,5y+,"(6000000.0, 10000000.0]","(1385.327, 1454.674]","(-0.001, 908.2]",1
257,43,IN,1000,974.84,0,FEMALE,JD,transport-moving,other-relative,52100,0,Single Vehicle Collision,Rear Collision,Total Loss,Police,VA,1,NO,0,1,YES,85320,Nissan,Pathfinder,0,0,0,0,0.25,0.0833333333333333,0,8318,2,3,0,1992,5,2,0,0,0.0,1.0,Night (0-5),9,100,300,Hwy,old,mid,suv,high,2,20y+,5y+,"(-0.001, 2000000.0]","(953.9, 1050.656]","(7554.4, 8444.2]",0
9,24,IL,2000,1304.46,0,FEMALE,PhD,machine-op-inspct,other-relative,51700,-33300,Vehicle Theft,Missing,Trivial Damage,Missing,NC,1,NO,0,3,YES,5940,Audi,A5,1,0,0,1,0.0909090909090909,0.1818181818181818,1,4634,1,5,1,2002,5,2,0,1,1.0,6.123233995736766e-17,Morning (6-11),14,100,300,Hwy,old,premium,sedan,low,0,15y,6–12mo,"(-0.001, 2000000.0]","(1257.2, 1322.372]","(3830.6, 4682.0]",1
185,34,OH,500,1257.36,0,FEMALE,PhD,armed-forces,husband,0,0,Multi-vehicle Collision,Side Collision,Major Damage,Fire,SC,3,YES,1,1,Missing,51370,BMW,M5,0,0,1,0,0.1818181818181818,0.0909090909090909,1,1773,2,4,0,2010,4,2,0,0,-0.8660254037844386,0.5000000000000001,Evening (18-23),15,250,500,Hwy,old,premium,other,medium,1,5y,5y+,"(-0.001, 2000000.0]","(1257.2, 1322.372]","(908.2, 1984.8]",0
234,43,OH,500,1257.04,0,MALE,Associate,protective-serv,own-child,0,-48800,Single Vehicle Collision,Rear Collision,Major Damage,Police,SC,1,NO,2,2,YES,51600,Dodge,Neon,0,0,0,0,0.2,0.1,0,9106,3,6,1,1990,3,1,0,0,0.8660254037844386,0.5000000000000001,Night (0-5),4,250,500,Drive,mid,mid,other,medium,1,20y+,5y+,"(-0.001, 2000000.0]","(1197.974, 1257.2]","(8444.2, 9172.0]",0
253,44,OH,2000,719.52,0,FEMALE,High School,farming-fishing,own-child,45800,0,Parked Car,Missing,Trivial Damage,Missing,SC,1,NO,0,3,Missing,5400,Chevrolet,Malibu,1,0,1,1,0.1111111111111111,0.1111111111111111,0,2834,2,4,0,2007,5,2,0,1,0.7071067811865476,-0.7071067811865475,Morning (6-11),17,100,300,Ridge,old,mid,sedan,low,0,8y,5y+,"(-0.001, 2000000.0]","(433.329, 953.9]","(1984.8, 2909.4]",0
233,39,OH,2000,1524.18,0,MALE,JD,craft-repair,unmarried,0,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,SC,3,Missing,1,0,YES,48870,Saab,95,0,1,0,0,0.1111111111111111,0.1111111111111111,0,5119,1,3,0,2001,1,1,0,0,-0.8660254037844386,0.5000000000000001,Evening (18-23),16,500,1000,Hwy,old,low,other,medium,1,15y,5y+,"(-0.001, 2000000.0]","(1454.674, 1564.724]","(4682.0, 5658.2]",0
274,44,IN,500,1395.58,0,FEMALE,JD,tech-support,husband,0,0,Vehicle Theft,Missing,Minor Damage,Police,WV,1,NO,2,1,Missing,5590,BMW,X5,1,0,1,0,0.1538461538461538,0.1538461538461538,0,3101,2,3,0,2006,8,3,0,0,0.9659258262890684,-0.2588190451025208,Morning (6-11),15,500,1000,Drive,old,premium,suv,low,0,9y,5y+,"(-0.001, 2000000.0]","(1385.327, 1454.674]","(2909.4, 3830.6]",1
297,48,IL,1000,1243.68,0,MALE,Masters,protective-serv,wife,0,-71400,Multi-vehicle Collision,Front Collision,Major Damage,Other,NY,3,Missing,0,2,Missing,54960,Toyota,Corolla,0,1,1,0,0.125,0.0,1,207,2,4,0,2014,7,3,0,0,-1.0,-1.8369701987210294e-16,Evening (18-23),13,500,1000,Ave,old,mid,sedan,medium,1,1y,5y+,"(-0.001, 2000000.0]","(1197.974, 1257.2]","(-0.001, 908.2]",0
273,47,OH,1000,1189.04,0,FEMALE,Associate,prof-specialty,own-child,59600,0,Multi-vehicle Collision,Side Collision,Minor Damage,Police,VA,3,NO,1,3,Missing,39800,Jeep,Wrangler,0,0,1,0,0.2,0.1,0,1215,1,5,1,2011,9,3,0,0,0.0,1.0,Night (0-5),1,500,1000,St,new,mid,other,medium,1,4y,5y+,"(-0.001, 2000000.0]","(1124.663, 1197.974]","(908.2, 1984.8]",0
147,37,IN,2000,1375.29,0,FEMALE,Masters,armed-forces,own-child,0,0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,SC,3,Missing,0,1,Missing,56160,Ford,Fusion,0,1,1,0,0.1111111111111111,0.1111111111111111,1,651,1,5,1,2013,4,2,0,1,0.258819045102521,-0.9659258262890682,Morning (6-11),0,500,1000,Ave,new,mid,other,medium,1,2y,5y+,"(-0.001, 2000000.0]","(1322.372, 1385.327]","(-0.001, 908.2]",1
285,42,IN,500,1389.13,0,MALE,Associate,priv-house-serv,not-in-family,63100,-79400,Single Vehicle Collision,Side Collision,Total Loss,Fire,VA,1,NO,0,3,Missing,52700,Toyota,Corolla,0,0,1,0,0.1,0.2,0,8710,1,4,0,1991,3,1,0,0,-0.2588190451025203,-0.9659258262890684,Afternoon (12-17),10,100,300,Hwy,old,mid,sedan,medium,1,20y+,5y+,"(-0.001, 2000000.0]","(1385.327, 1454.674]","(8444.2, 9172.0]",1
289,43,OH,1000,1387.51,0,FEMALE,Associate,sales,not-in-family,0,0,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,NY,3,YES,1,3,Missing,68580,Jeep,Wrangler,0,0,1,0,0.1111111111111111,0.1111111111111111,0,4404,1,6,1,2002,12,4,0,0,-0.9659258262890684,0.2588190451025203,Evening (18-23),5,500,1000,Hwy,mid,mid,other,high,2,15y,5y+,"(-0.001, 2000000.0]","(1385.327, 1454.674]","(3830.6, 4682.0]",1
427,60,IN,1000,1178.61,7000000,MALE,MD,craft-repair,own-child,0,-54400,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,NY,1,YES,1,2,YES,90860,Volkswagen,Jetta,0,0,0,0,0.1428571428571428,0.2142857142857142,1,3366,2,4,0,2005,12,4,0,0,-0.2588190451025207,0.9659258262890684,Evening (18-23),11,100,300,Drive,old,mid,other,high,2,10y,5y+,"(6000000.0, 10000000.0]","(1124.663, 1197.974]","(2909.4, 3830.6]",0
380,53,IL,2000,1166.62,6000000,MALE,Associate,priv-house-serv,wife,0,0,Parked Car,Missing,Trivial Damage,Police,NC,1,NO,0,3,NO,5700,Saab,93,1,0,0,0,0.1,0.1,0,1371,2,1,0,2011,5,2,0,0,-0.2588190451025207,0.9659258262890684,Evening (18-23),14,250,500,Hwy,old,low,other,low,0,4y,5y+,"(2000000.0, 6000000.0]","(1124.663, 1197.974]","(908.2, 1984.8]",0
13,21,IN,1000,1556.31,0,MALE,Associate,prof-specialty,not-in-family,0,-75000,Multi-vehicle Collision,Side Collision,Total Loss,Police,NY,3,YES,2,0,YES,94930,Accura,RSX,0,0,0,0,0.0909090909090909,0.0909090909090909,0,3015,1,0,0,2006,10,4,1,1,-0.9659258262890684,0.2588190451025203,Evening (18-23),1,100,300,Ave,new,mid,other,high,2,9y,1–2y,"(-0.001, 2000000.0]","(1454.674, 1564.724]","(2909.4, 3830.6]",0
282,43,OH,500,1452.27,0,MALE,MD,farming-fishing,not-in-family,75800,0,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,SC,1,NO,1,2,NO,46800,Audi,A5,0,0,0,0,0.1,0.2,1,3095,1,3,0,2006,7,3,0,0,-0.9659258262890684,0.2588190451025203,Evening (18-23),8,250,500,Drive,old,premium,sedan,medium,1,9y,5y+,"(-0.001, 2000000.0]","(1385.327, 1454.674]","(2909.4, 3830.6]",0
312,47,OH,1000,1212.07,0,FEMALE,MD,exec-managerial,wife,66900,-51800,Multi-vehicle Collision,Side Collision,Total Loss,Fire,NY,3,NO,2,3,NO,56320,Mercedes,ML350,0,0,0,0,0.125,0.125,0,4649,3,6,1,2002,6,2,0,0,-0.9659258262890684,-0.2588190451025206,Afternoon (12-17),15,500,1000,Ave,old,premium,other,medium,1,15y,5y+,"(-0.001, 2000000.0]","(1197.974, 1257.2]","(3830.6, 4682.0]",0
266,46,OH,2000,1578.54,0,MALE,Associate,handlers-cleaners,husband,0,-41400,Single Vehicle Collision,Front Collision,Minor Damage,Fire,WV,1,NO,1,3,YES,83490,Nissan,Pathfinder,0,0,0,0,0.0909090909090909,0.1818181818181818,0,2169,1,2,0,2009,2,1,0,1,-1.0,-1.8369701987210294e-16,Evening (18-23),19,100,300,Lane,old,mid,suv,high,2,6y,5y+,"(-0.001, 2000000.0]","(1564.724, 2047.59]","(1984.8, 2909.4]",0
30,36,IN,500,1488.26,0,FEMALE,College,machine-op-inspct,wife,0,-63500,Multi-vehicle Collision,Side Collision,Total Loss,Police,WV,3,NO,2,2,Missing,57900,Saab,95,0,0,1,0,0.1,0.1,0,5038,2,5,1,2001,5,2,0,0,-0.9659258262890684,-0.2588190451025206,Afternoon (12-17),7,500,1000,Ridge,mid,low,other,medium,1,15y,2–3y,"(-0.001, 2000000.0]","(1454.674, 1564.724]","(4682.0, 5658.2]",0
198,36,IN,1000,1096.39,0,MALE,High School,armed-forces,own-child,0,0,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,SC,3,Missing,1,3,YES,49410,Audi,A3,0,1,0,0,0.1111111111111111,0.1111111111111111,0,5092,1,0,0,2001,2,1,0,0,0.258819045102521,-0.9659258262890682,Morning (6-11),0,250,500,Lane,new,premium,sedan,medium,1,15y,5y+,"(-0.001, 2000000.0]","(1050.656, 1124.663]","(4682.0, 5658.2]",0
290,45,OH,2000,1215.36,0,MALE,Associate,tech-support,own-child,54400,0,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,WV,3,Missing,0,1,NO,66200,Suburu,Impreza,0,1,0,0,0.1,0.1,0,7744,1,5,1,1993,11,4,0,1,-0.5000000000000004,0.8660254037844384,Evening (18-23),3,500,1000,Hwy,new,mid,other,high,2,20y+,5y+,"(-0.001, 2000000.0]","(1197.974, 1257.2]","(7554.4, 8444.2]",0
260,46,OH,2000,1482.57,0,MALE,MD,priv-house-serv,husband,35000,0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NY,1,NO,0,1,NO,64080,Toyota,Camry,0,0,0,0,0.1666666666666666,0.1666666666666666,0,9133,2,4,0,1990,2,1,0,0,0.9659258262890684,-0.2588190451025208,Morning (6-11),10,100,300,Drive,old,mid,sedan,high,2,20y+,5y+,"(-0.001, 2000000.0]","(1454.674, 1564.724]","(8444.2, 9172.0]",0
233,43,OH,1000,954.18,0,FEMALE,College,tech-support,other-relative,0,0,Multi-vehicle Collision,Side Collision,Minor Damage,Other,SC,3,Missing,2,3,YES,42500,Nissan,Pathfinder,0,1,0,0,0.2,0.1,0,5385,2,1,0,2000,5,2,0,1,-0.9659258262890684,-0.2588190451025206,Afternoon (12-17),15,250,500,Ave,old,mid,suv,medium,1,15y,5y+,"(-0.001, 2000000.0]","(953.9, 1050.656]","(4682.0, 5658.2]",0
130,30,IL,2000,1193.4,0,MALE,PhD,exec-managerial,own-child,0,-40800,Multi-vehicle Collision,Side Collision,Total Loss,Other,SC,3,NO,2,3,Missing,48950,Suburu,Legacy,0,0,1,0,0.1818181818181818,0.0909090909090909,0,890,2,0,0,2012,8,3,0,1,-0.8660254037844384,-0.5000000000000004,Afternoon (12-17),10,500,1000,St,old,mid,other,medium,1,3y,5y+,"(-0.001, 2000000.0]","(1124.663, 1197.974]","(-0.001, 908.2]",0
230,42,IN,1000,1023.11,0,FEMALE,MD,adm-clerical,own-child,0,-45300,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,3,NO,1,2,YES,58850,Accura,MDX,0,0,0,0,0.1818181818181818,0.1818181818181818,0,3734,2,4,0,2004,11,4,0,0,-0.2588190451025203,-0.9659258262890684,Afternoon (12-17),16,100,300,Ave,old,mid,other,high,2,12y,5y+,"(-0.001, 2000000.0]","(953.9, 1050.656]","(2909.4, 3830.6]",0
212,40,IL,1000,1524.45,0,FEMALE,Masters,other-service,husband,73200,0,Multi-vehicle Collision,Side Collision,Minor Damage,Other,NY,3,YES,0,2,YES,82400,Nissan,Pathfinder,0,0,0,0,0.1,0.1,0,4402,2,2,0,2003,1,1,0,0,-0.9659258262890684,-0.2588190451025206,Afternoon (12-17),9,500,1000,Drive,old,mid,suv,high,2,15y,5y+,"(-0.001, 2000000.0]","(1454.674, 1564.724]","(3830.6, 4682.0]",0
299,44,OH,1000,1653.32,0,FEMALE,College,other-service,other-relative,0,-48800,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,1,YES,2,0,Missing,54240,Suburu,Impreza,0,0,1,0,0.125,0.125,0,2270,1,6,1,2008,11,4,0,0,0.7071067811865475,0.7071067811865476,Night (0-5),6,500,1000,Hwy,mid,mid,other,medium,1,7y,5y+,"(-0.001, 2000000.0]","(1564.724, 2047.59]","(1984.8, 2909.4]",0
91,26,IL,1000,1022.46,0,FEMALE,Associate,armed-forces,other-relative,52700,0,Multi-vehicle Collision,Front Collision,Minor Damage,Other,SC,3,Missing,0,2,Missing,74200,Jeep,Wrangler,0,1,1,0,0.1,0.1,0,5606,2,0,0,1999,10,4,0,0,-0.7071067811865475,-0.7071067811865477,Afternoon (12-17),19,250,500,Drive,old,mid,other,high,2,20y,5y+,"(-0.001, 2000000.0]","(953.9, 1050.656]","(4682.0, 5658.2]",0
398,53,IL,2000,1396.43,0,FEMALE,Associate,priv-house-serv,unmarried,21500,0,Single Vehicle Collision,Front Collision,Total Loss,Fire,WV,1,YES,2,1,Missing,47430,Toyota,Camry,0,0,1,0,0.1111111111111111,0.1111111111111111,0,8806,1,3,0,1990,12,4,0,0,-0.8660254037844384,-0.5000000000000004,Afternoon (12-17),15,100,300,Ave,old,mid,sedan,medium,1,20y+,5y+,"(-0.001, 2000000.0]","(1385.327, 1454.674]","(8444.2, 9172.0]",1
218,43,IL,500,1521.55,0,FEMALE,Associate,priv-house-serv,other-relative,61100,-64500,Single Vehicle Collision,Rear Collision,Major Damage,Fire,SC,1,Missing,1,3,YES,68200,Dodge,RAM,0,1,0,0,0.2,0.1,1,6897,1,4,0,1996,2,1,0,1,-1.0,-1.8369701987210294e-16,Evening (18-23),12,250,500,Hwy,old,mid,pickup,high,2,20y,5y+,"(-0.001, 2000000.0]","(1454.674, 1564.724]","(6660.4, 7554.4]",0
152,33,IN,1000,1034.27,0,FEMALE,JD,armed-forces,husband,0,0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NY,1,NO,1,0,NO,63900,Accura,TL,0,0,0,0,0.1111111111111111,0.1111111111111111,0,4989,2,4,0,2001,6,2,0,0,-1.0,-1.8369701987210294e-16,Evening (18-23),1,100,300,Ridge,new,mid,other,high,2,15y,5y+,"(-0.001, 2000000.0]","(953.9, 1050.656]","(4682.0, 5658.2]",0
212,39,OH,1000,1255.35,0,FEMALE,JD,protective-serv,not-in-family,60300,-58900,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,NY,2,NO,0,3,YES,59300,Dodge,RAM,0,0,0,0,0.2,0.1,0,1795,2,5,1,2010,3,1,1,1,-0.5000000000000004,0.8660254037844384,Evening (18-23),7,100,300,Drive,mid,mid,pickup,high,2,5y,5y+,"(-0.001, 2000000.0]","(1197.974, 1257.2]","(908.2, 1984.8]",0
242,44,IL,2000,1396.89,6000000,FEMALE,College,priv-house-serv,other-relative,0,-61600,Multi-vehicle Collision,Front Collision,Minor Damage,Other,SC,3,NO,1,2,YES,66900,Suburu,Forrestor,0,0,0,0,0.1,0.2,1,4207,2,2,0,2003,7,3,0,0,-0.7071067811865475,-0.7071067811865477,Afternoon (12-17),16,500,1000,Drive,old,mid,other,high,2,12y,5y+,"(2000000.0, 6000000.0]","(1385.327, 1454.674]","(3830.6, 4682.0]",1
