months_as_customer,age,policy_state,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,auto_make,auto_model,collision_type_missing,property_damage_missing,police_report_available_missing,authorities_contacted_missing,injury_share,property_share,target,days_since_bind,incident_month,incident_dow,incident_weekend,policy_bind_year,policy_bind_month,policy_bind_quarter,is_holiday,holiday_window_2d,hour_sin,hour_cos,hour_bin_4,vehicle_age,csl_per_person,csl_per_incident,street_type,vehicle_age_bucket,vehicle_tier,body_type
229,41,OH,2000,1107.59,3000000,MALE,PhD,tech-support,chess,not-in-family,65400,0,Single Vehicle Collision,Side Collision,Major Damage,Other,NY,1,NO,1,3,NO,62640,Mercedes,C300,0,0,0,0,0.16666666666666666,0.16666666666666666,0,5882,1,4,0,1998,12,4,0,0,-0.2588190451025207,0.9659258262890683,Evening (18-23),6,250,500,Ridge,mid,premium,sedan
180,36,IL,500,1272.46,0,MALE,College,prof-specialty,exercise,wife,0,0,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,3,YES,2,1,Missing,69630,Toyota,Corolla,0,0,1,0,0.18181818181818182,0.09090909090909091,0,47,2,3,0,2015,1,1,0,0,0.9659258262890683,-0.25881904510252085,Morning (6-11),17,100,300,Drive,old,mid,sedan
188,33,IL,1000,1340.24,0,MALE,High School,protective-serv,chess,own-child,0,-68800,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,3,YES,1,0,Missing,76010,Dodge,RAM,0,0,1,0,0.18181818181818182,0.09090909090909091,1,7618,2,6,1,1994,4,2,0,0,0.8660254037844387,-0.4999999999999998,Morning (6-11),20,250,500,Ave,old,mid,pickup
214,40,OH,1000,1648.0,0,MALE,JD,transport-moving,base-jumping,not-in-family,57700,-43500,Single Vehicle Collision,Rear Collision,Total Loss,Other,WV,1,NO,1,0,YES,44220,Accura,MDX,0,0,0,0,0.18181818181818182,0.09090909090909091,0,5286,2,2,0,2000,8,3,0,0,-0.9659258262890683,-0.25881904510252063,Afternoon (12-17),15,100,300,Drive,old,mid,other
178,38,IL,500,1381.14,0,FEMALE,College,other-service,camping,wife,0,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,3,NO,0,3,NO,57200,BMW,M5,0,0,0,0,0.09090909090909091,0.18181818181818182,0,101,2,6,1,2014,11,4,0,0,0.49999999999999994,-0.8660254037844387,Morning (6-11),4,250,500,Drive,mid,premium,other
55,35,IL,500,1198.44,8000000,MALE,MD,priv-house-serv,polo,wife,0,0,Vehicle Theft,Missing,Minor Damage,Police,WV,1,NO,0,3,NO,3080,Nissan,Ultima,1,0,0,0,0.18181818181818182,0.18181818181818182,0,1440,1,2,0,2011,2,1,0,0,0.7071067811865476,-0.7071067811865475,Morning (6-11),17,500,1000,Lane,old,mid,sedan
90,31,OH,2000,951.27,0,FEMALE,PhD,other-service,hiking,not-in-family,42100,0,Single Vehicle Collision,Rear Collision,Total Loss,Other,SC,1,YES,1,0,YES,75790,Accura,RSX,0,0,0,0,0.18181818181818182,0.09090909090909091,0,8962,1,1,0,1990,6,2,0,0,0.49999999999999994,0.8660254037844387,Night (0-5),8,250,500,Ave,old,mid,other
135,30,IN,2000,1341.24,0,FEMALE,MD,farming-fishing,skydiving,wife,37100,-46500,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,3,NO,0,1,NO,32670,Honda,Accord,0,0,0,0,0.18181818181818182,0.09090909090909091,0,2189,1,0,0,2009,1,1,1,1,-1.0,-1.8369701987210297e-16,Evening (18-23),12,500,1000,Ave,old,mid,other
277,46,IL,2000,1177.57,0,FEMALE,Associate,adm-clerical,video-games,husband,0,-65500,Vehicle Theft,Missing,Minor Damage,Police,VA,1,Missing,2,3,NO,3870,Jeep,Wrangler,1,1,0,0,0.1111111111111111,0.2222222222222222,0,8113,1,5,1,1992,11,4,0,0,0.8660254037844386,0.5000000000000001,Night (0-5),5,250,500,Ave,mid,mid,other
211,38,IN,1000,1055.09,0,FEMALE,Masters,transport-moving,video-games,own-child,0,0,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,1,Missing,0,3,YES,91520,BMW,X6,0,1,0,0,0.09090909090909091,0.18181818181818182,1,6466,1,1,0,1997,5,2,0,0,1.2246467991473532e-16,-1.0,Afternoon (12-17),10,250,500,Hwy,old,premium,other
156,32,IL,500,1479.48,0,MALE,Masters,prof-specialty,bungie-jumping,unmarried,0,0,Single Vehicle Collision,Front Collision,Major Damage,Other,NY,1,YES,1,3,YES,74690,Dodge,RAM,0,0,0,0,0.09090909090909091,0.18181818181818182,1,8334,1,1,0,1992,3,1,0,0,-0.7071067811865475,-0.7071067811865477,Afternoon (12-17),7,250,500,Ave,mid,mid,pickup
84,30,IN,2000,1827.38,0,MALE,Associate,priv-house-serv,polo,other-relative,0,-15900,Vehicle Theft,Missing,Trivial Damage,Police,VA,1,YES,1,3,Missing,4620,Audi,A5,1,0,1,0,0.09090909090909091,0.18181818181818182,0,7122,1,3,0,1995,7,3,0,0,0.7071067811865476,-0.7071067811865475,Morning (6-11),17,500,1000,St,old,premium,sedan
136,32,IN,500,1169.62,0,FEMALE,JD,sales,yachting,not-in-family,0,0,Single Vehicle Collision,Side Collision,Major Damage,Police,SC,1,YES,0,0,NO,55000,Toyota,Camry,0,0,0,0,0.18181818181818182,0.18181818181818182,1,5152,2,2,0,2000,12,4,0,0,1.0,6.123233995736766e-17,Morning (6-11),7,100,300,Ridge,mid,mid,sedan
310,48,IN,500,1516.34,0,FEMALE,JD,adm-clerical,sleeping,unmarried,11000,0,Multi-vehicle Collision,Rear Collision,Major Damage,Police,SC,4,YES,0,2,NO,59400,Saab,93,0,0,0,0,0.2222222222222222,0.1111111111111111,1,5630,1,6,1,1999,8,3,0,0,0.258819045102521,-0.9659258262890682,Morning (6-11),19,100,300,Lane,old,low,other
123,34,OH,2000,1270.21,0,FEMALE,College,sales,sleeping,husband,16100,-61200,Multi-vehicle Collision,Side Collision,Total Loss,Fire,PA,3,NO,1,1,Missing,55260,Nissan,Ultima,0,0,1,0,0.1111111111111111,0.0,0,2874,1,2,0,2007,3,1,0,0,-0.25881904510252035,-0.9659258262890684,Afternoon (12-17),15,500,1000,St,old,mid,sedan
243,44,IL,500,809.11,0,MALE,JD,craft-repair,polo,other-relative,33200,0,Multi-vehicle Collision,Side Collision,Minor Damage,Other,NC,3,Missing,2,1,YES,51400,Honda,Civic,0,1,0,0,0.1,0.2,0,6242,1,1,0,1997,12,4,0,0,0.8660254037844386,0.5000000000000001,Night (0-5),19,250,500,Ave,old,mid,other
36,37,IL,1000,1115.81,0,FEMALE,Masters,machine-op-inspct,reading,husband,0,-59800,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,3,YES,1,3,Missing,48780,Dodge,Neon,0,0,1,0,0.1111111111111111,0.2222222222222222,0,463,2,3,0,2013,11,4,0,1,-0.8660254037844386,0.5000000000000001,Evening (18-23),7,500,1000,Drive,mid,mid,other
146,31,OH,1000,1457.65,5000000,FEMALE,College,armed-forces,camping,own-child,0,0,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,VA,3,NO,1,3,Missing,52380,Toyota,Highlander,0,0,1,0,0.1111111111111111,0.1111111111111111,0,8901,2,1,0,1990,9,3,0,1,0.0,1.0,Night (0-5),5,100,300,Drive,mid,mid,suv
154,34,OH,1000,1041.36,0,FEMALE,JD,priv-house-serv,cross-fit,husband,53100,-43900,Multi-vehicle Collision,Side Collision,Total Loss,Other,WV,4,Missing,2,3,YES,74360,Toyota,Highlander,0,1,0,0,0.18181818181818182,0.18181818181818182,1,5592,1,0,0,1999,10,4,0,0,-1.0,-1.8369701987210297e-16,Evening (18-23),10,100,300,Lane,old,mid,suv
204,40,OH,1000,1693.83,7000000,MALE,High School,protective-serv,polo,other-relative,44000,-20800,Single Vehicle Collision,Front Collision,Minor Damage,Police,NY,1,Missing,1,0,Missing,53400,Honda,CRV,0,1,1,0,0.1,0.1,0,8312,1,4,0,1992,4,2,0,0,1.0,6.123233995736766e-17,Morning (6-11),12,250,500,Hwy,old,mid,suv
458,59,IN,1000,1685.69,0,FEMALE,High School,protective-serv,hiking,wife,31400,0,Single Vehicle Collision,Front Collision,Total Loss,Police,VA,1,Missing,2,2,YES,71800,Jeep,Grand Cherokee,0,1,0,0,0.2,0.2,0,2175,2,1,0,2009,3,1,0,1,-0.2588190451025207,0.9659258262890683,Evening (18-23),20,100,300,Ave,old,mid,other
147,31,IN,500,1054.92,6000000,FEMALE,PhD,prof-specialty,exercise,own-child,51900,0,Single Vehicle Collision,Front Collision,Major Damage,Other,NY,1,Missing,0,0,Missing,68240,Toyota,Corolla,0,1,1,0,0.125,0.0,1,6549,1,4,0,1997,2,1,0,0,0.8660254037844386,0.5000000000000001,Night (0-5),2,250,500,St,new,mid,sedan
279,45,IN,2000,1333.97,6000000,FEMALE,MD,other-service,bungie-jumping,unmarried,61100,-30700,Multi-vehicle Collision,Rear Collision,Major Damage,Other,SC,3,Missing,1,0,Missing,61050,Dodge,RAM,0,1,1,0,0.18181818181818182,0.18181818181818182,1,8385,1,0,0,1992,1,1,0,0,-0.7071067811865477,0.7071067811865474,Evening (18-23),4,250,500,St,mid,mid,pickup
308,47,OH,1000,1013.61,6000000,FEMALE,Associate,craft-repair,movies,own-child,45700,-41400,Parked Car,Missing,Minor Damage,Missing,NY,1,Missing,1,1,YES,5590,Suburu,Impreza,1,1,0,1,0.15384615384615385,0.15384615384615385,0,474,1,5,1,2013,9,3,0,1,0.9659258262890683,-0.25881904510252085,Morning (6-11),13,100,300,Lane,old,mid,other
284,48,IL,500,958.3,0,FEMALE,PhD,machine-op-inspct,exercise,husband,47900,0,Multi-vehicle Collision,Side Collision,Major Damage,Fire,NY,3,Missing,0,0,Missing,46860,Volkswagen,Passat,0,1,1,0,0.18181818181818182,0.18181818181818182,0,2442,1,3,0,2008,5,2,0,0,-0.9659258262890684,0.2588190451025203,Evening (18-23),17,500,1000,St,old,mid,other
108,31,IN,2000,1112.04,6000000,FEMALE,PhD,other-service,base-jumping,own-child,52800,-54300,Parked Car,Missing,Minor Damage,Missing,SC,1,NO,1,3,NO,4290,Volkswagen,Passat,1,0,0,1,0.18181818181818182,0.18181818181818182,0,4757,1,1,0,2002,1,1,0,0,0.9659258262890683,0.25881904510252074,Night (0-5),17,250,500,Ave,old,mid,other
421,57,IN,2000,1206.26,0,FEMALE,Associate,armed-forces,bungie-jumping,own-child,69900,0,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NC,3,YES,0,0,NO,78500,Audi,A3,0,0,0,0,0.2,0.1,0,4687,1,5,1,2002,4,2,0,1,-0.5000000000000004,0.8660254037844384,Evening (18-23),0,250,500,St,new,premium,sedan
266,42,IL,1000,763.67,0,MALE,Associate,prof-specialty,movies,own-child,12800,-49700,Single Vehicle Collision,Side Collision,Total Loss,Police,SC,1,YES,1,3,YES,70830,Jeep,Grand Cherokee,0,0,0,0,0.1111111111111111,0.1111111111111111,0,6047,2,2,0,1998,7,3,0,0,1.2246467991473532e-16,-1.0,Afternoon (12-17),10,500,1000,St,old,mid,other
412,56,IL,500,1042.56,0,MALE,High School,handlers-cleaners,yachting,own-child,0,-66100,Multi-vehicle Collision,Front Collision,Total Loss,Police,SC,3,NO,0,2,NO,68040,Suburu,Forrestor,0,0,0,0,0.2222222222222222,0.1111111111111111,0,4541,1,1,0,2002,8,3,0,1,-0.9659258262890684,0.2588190451025203,Evening (18-23),18,250,500,Hwy,old,mid,other
31,32,IL,2000,1263.48,4000000,FEMALE,JD,other-service,hiking,wife,46800,-87300,Single Vehicle Collision,Side Collision,Major Damage,Fire,WV,1,Missing,2,0,Missing,63600,Audi,A5,0,1,1,0,0.08333333333333333,0.16666666666666666,1,5632,2,5,1,1999,9,3,0,0,0.49999999999999994,-0.8660254037844387,Morning (6-11),18,100,300,Hwy,old,premium,sedan
465,63,IL,500,1006.99,6000000,FEMALE,Masters,sales,board-games,own-child,0,0,Single Vehicle Collision,Side Collision,Minor Damage,Other,WV,1,NO,0,3,Missing,43560,Suburu,Legacy,0,0,1,0,0.1111111111111111,0.1111111111111111,0,1120,2,3,0,2012,1,1,0,0,0.9659258262890683,-0.25881904510252085,Morning (6-11),0,250,500,Lane,new,mid,other
126,31,OH,1000,1328.26,0,MALE,Masters,sales,exercise,not-in-family,42300,-45800,Single Vehicle Collision,Front Collision,Total Loss,Police,WV,1,NO,1,1,NO,60840,Suburu,Forrestor,0,0,0,0,0.2222222222222222,0.1111111111111111,0,6711,1,4,0,1996,8,3,0,1,-0.9659258262890683,-0.25881904510252063,Afternoon (12-17),4,250,500,Ave,mid,mid,other
407,55,OH,1000,1250.08,5000000,FEMALE,PhD,tech-support,bungie-jumping,wife,0,-57700,Multi-vehicle Collision,Side Collision,Total Loss,Police,WV,3,Missing,2,3,YES,68160,Ford,Escape,0,1,0,0,0.16666666666666666,0.16666666666666666,0,6908,2,6,1,1996,3,1,0,0,0.0,1.0,Night (0-5),5,100,300,Ridge,mid,mid,other
101,27,IL,500,982.7,6000000,FEMALE,College,transport-moving,video-games,unmarried,30800,-43700,Parked Car,Missing,Minor Damage,Missing,SC,1,NO,1,0,NO,5170,Toyota,Camry,1,0,0,1,0.18181818181818182,0.09090909090909091,0,6260,1,1,0,1997,11,4,0,0,0.7071067811865476,-0.7071067811865475,Morning (6-11),14,500,1000,Ave,old,mid,sedan
187,37,IN,1000,1412.06,5000000,FEMALE,Masters,protective-serv,reading,not-in-family,60100,0,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,NC,1,Missing,0,3,Missing,57700,Nissan,Maxima,0,1,1,0,0.1,0.1,0,526,1,4,0,2013,8,3,0,0,-0.7071067811865477,0.7071067811865474,Evening (18-23),15,500,1000,Ridge,old,mid,other
252,46,IN,2000,1066.7,0,FEMALE,JD,handlers-cleaners,sleeping,own-child,0,0,Multi-vehicle Collision,Front Collision,Total Loss,Other,VA,3,NO,0,2,NO,89520,Audi,A3,0,0,0,0,0.16666666666666666,0.16666666666666666,0,6635,1,4,0,1996,11,4,0,1,-0.5000000000000004,0.8660254037844384,Evening (18-23),1,500,1000,Lane,new,premium,sedan
229,43,IN,2000,1585.54,0,MALE,High School,protective-serv,reading,not-in-family,42600,-44400,Vehicle Theft,Missing,Minor Damage,Missing,WV,1,NO,1,0,YES,4620,Volkswagen,Jetta,1,0,0,1,0.09090909090909091,0.18181818181818182,0,6462,2,3,0,1997,6,2,0,0,0.7071067811865475,0.7071067811865476,Night (0-5),3,250,500,Hwy,new,mid,other
246,39,IN,1000,1416.08,0,FEMALE,JD,craft-repair,yachting,other-relative,0,-36600,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,1,YES,0,3,Missing,45180,Honda,CRV,0,0,1,0,0.1111111111111111,0.1111111111111111,0,2840,1,1,0,2007,4,2,0,0,-0.8660254037844384,-0.5000000000000004,Afternoon (12-17),11,250,500,Lane,old,mid,suv
190,38,OH,500,1246.03,0,MALE,JD,craft-repair,movies,unmarried,61900,-50000,Single Vehicle Collision,Side Collision,Total Loss,Other,NY,1,YES,0,0,NO,45100,Nissan,Maxima,0,0,0,0,0.2,0.1,0,2688,1,2,0,2007,9,3,0,0,-0.5000000000000001,-0.8660254037844386,Afternoon (12-17),2,250,500,Lane,new,mid,other
95,32,IN,2000,1356.64,0,MALE,Masters,machine-op-inspct,golf,not-in-family,67800,-48600,Multi-vehicle Collision,Side Collision,Total Loss,Police,SC,3,YES,0,3,YES,83160,Toyota,Camry,0,0,0,0,0.18181818181818182,0.18181818181818182,0,6638,2,0,0,1996,12,4,0,0,-0.7071067811865477,0.7071067811865474,Evening (18-23),12,500,1000,Drive,old,mid,sedan
205,42,IL,2000,1387.7,4000000,FEMALE,High School,priv-house-serv,skydiving,other-relative,0,0,Single Vehicle Collision,Rear Collision,Minor Damage,Police,WV,1,NO,2,1,NO,86130,Chevrolet,Silverado,0,0,0,0,0.18181818181818182,0.18181818181818182,0,2541,1,6,1,2008,2,1,0,1,-0.9659258262890684,0.2588190451025203,Evening (18-23),20,100,300,St,old,mid,pickup
41,25,OH,1000,1004.14,0,MALE,Masters,priv-house-serv,sleeping,wife,35400,0,Multi-vehicle Collision,Front Collision,Major Damage,Fire,NC,3,NO,1,3,NO,48000,Dodge,RAM,0,0,0,0,0.2,0.1,0,4232,2,6,1,2003,7,3,0,1,-0.25881904510252035,-0.9659258262890684,Afternoon (12-17),20,100,300,Lane,old,mid,pickup
137,35,OH,500,1107.07,0,FEMALE,High School,protective-serv,movies,husband,0,-45300,Vehicle Theft,Missing,Minor Damage,Police,VA,1,NO,0,0,YES,3300,Saab,92x,1,0,0,0,0.18181818181818182,0.18181818181818182,0,8676,2,2,0,1991,5,2,0,0,-0.7071067811865477,0.7071067811865474,Evening (18-23),7,500,1000,St,mid,low,other
194,34,IL,500,1429.96,0,FEMALE,JD,protective-serv,board-games,husband,67800,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,3,NO,1,2,YES,57200,Toyota,Camry,0,0,0,0,0.2,0.1,0,8611,1,0,0,1991,6,2,0,0,0.258819045102521,-0.9659258262890682,Morning (6-11),10,100,300,St,old,mid,sedan
128,35,IN,1000,1074.99,0,FEMALE,Associate,adm-clerical,bungie-jumping,husband,0,-48800,Vehicle Theft,Missing,Trivial Damage,Police,VA,1,Missing,2,0,Missing,7590,Accura,MDX,1,1,1,0,0.18181818181818182,0.09090909090909091,0,5022,1,4,0,2001,4,2,0,1,-0.8660254037844384,-0.5000000000000004,Afternoon (12-17),3,250,500,St,new,mid,other
150,37,OH,1000,1007.0,0,FEMALE,PhD,transport-moving,board-games,unmarried,30400,-89400,Single Vehicle Collision,Rear Collision,Total Loss,Police,VA,1,NO,0,2,Missing,80080,Chevrolet,Silverado,0,0,1,0,0.15384615384615385,0.15384615384615385,0,317,1,1,0,2014,3,1,0,0,0.7071067811865476,-0.7071067811865475,Morning (6-11),2,500,1000,St,new,mid,pickup
104,30,OH,500,1052.85,0,FEMALE,MD,protective-serv,skydiving,other-relative,0,-70100,Vehicle Theft,Missing,Minor Damage,Police,WV,1,NO,0,0,YES,4800,BMW,3 Series,1,0,0,0,0.2,0.1,0,1651,2,0,0,2010,8,3,0,0,0.8660254037844387,-0.4999999999999998,Morning (6-11),9,100,300,Lane,old,premium,other
163,37,IN,1000,1200.33,4000000,FEMALE,High School,craft-repair,cross-fit,own-child,0,-36400,Vehicle Theft,Missing,Minor Damage,Police,WV,1,Missing,2,1,YES,3900,Volkswagen,Jetta,1,1,0,0,0.1,0.2,1,1899,2,4,0,2009,11,4,0,0,0.9659258262890683,-0.25881904510252085,Morning (6-11),7,500,1000,St,mid,mid,other
80,26,IL,1000,1343.0,0,MALE,Masters,handlers-cleaners,camping,other-relative,64600,0,Single Vehicle Collision,Front Collision,Minor Damage,Other,SC,1,Missing,0,0,NO,90400,BMW,3 Series,0,1,0,0,0.1,0.1,0,4988,1,5,1,2001,5,2,0,1,1.2246467991473532e-16,-1.0,Afternoon (12-17),20,100,300,Hwy,old,premium,other
65,29,OH,2000,1441.6,5000000,FEMALE,MD,sales,kayaking,own-child,0,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NC,3,YES,0,0,Missing,62900,Jeep,Grand Cherokee,0,0,1,0,0.1,0.2,0,3864,1,0,0,2004,6,2,0,0,-0.7071067811865477,0.7071067811865474,Evening (18-23),17,250,500,Ave,old,mid,other
179,32,OH,1000,1433.42,6000000,FEMALE,Associate,protective-serv,base-jumping,own-child,53800,0,Single Vehicle Collision,Rear Collision,Major Damage,Police,NC,1,YES,1,2,NO,54200,Nissan,Ultima,0,0,0,0,0.1,0.2,1,7473,1,3,0,1994,8,3,0,0,0.8660254037844386,0.5000000000000001,Night (0-5),1,100,300,St,new,mid,sedan
372,50,OH,2000,1368.57,0,FEMALE,MD,tech-support,paintball,other-relative,0,0,Multi-vehicle Collision,Side Collision,Major Damage,Police,NY,3,NO,2,2,YES,51800,Accura,MDX,0,0,0,0,0.1,0.2,0,3782,1,5,1,2004,8,3,0,1,-1.0,-1.8369701987210297e-16,Evening (18-23),12,500,1000,Hwy,old,mid,other
398,55,OH,500,862.19,0,MALE,High School,adm-clerical,movies,unmarried,69400,0,Vehicle Theft,Missing,Trivial Damage,Police,SC,1,Missing,2,3,Missing,6600,Accura,MDX,1,1,1,0,0.09090909090909091,0.18181818181818182,0,9040,2,0,0,1990,5,2,0,0,0.9659258262890683,-0.25881904510252085,Morning (6-11),3,250,500,Ave,new,mid,other
213,35,OH,500,871.46,0,MALE,MD,tech-support,movies,husband,58500,-77700,Single Vehicle Collision,Side Collision,Total Loss,Fire,SC,1,YES,2,0,YES,74140,Ford,Escape,0,0,0,0,0.18181818181818182,0.09090909090909091,0,8890,1,3,0,1990,9,3,0,0,-0.25881904510252035,-0.9659258262890684,Afternoon (12-17),8,250,500,Lane,old,mid,other
79,25,OH,500,1863.04,0,FEMALE,Associate,priv-house-serv,paintball,not-in-family,53400,-35200,Single Vehicle Collision,Front Collision,Total Loss,Fire,VA,1,NO,2,1,Missing,67800,Mercedes,C300,0,0,1,0,0.2,0.1,0,5213,2,4,0,2000,11,4,0,1,0.0,1.0,Night (0-5),20,500,1000,Drive,old,premium,sedan
232,44,OH,2000,1181.64,0,MALE,College,other-service,exercise,wife,25800,0,Single Vehicle Collision,Rear Collision,Major Damage,Fire,NY,1,Missing,1,1,YES,55400,Jeep,Grand Cherokee,0,1,0,0,0.1,0.2,1,7433,2,6,1,1994,10,4,0,0,-0.5000000000000004,0.8660254037844384,Evening (18-23),13,250,500,Lane,old,mid,other
230,37,IL,1000,1060.74,0,MALE,PhD,tech-support,reading,own-child,0,-51500,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,SC,1,YES,2,3,Missing,49100,Suburu,Impreza,0,0,1,0,0.2,0.1,1,3560,1,4,0,2005,4,2,0,0,-0.7071067811865475,-0.7071067811865477,Afternoon (12-17),19,500,1000,Ave,old,mid,other
234,41,IN,500,951.56,0,FEMALE,JD,transport-moving,video-games,wife,59400,-78600,Multi-vehicle Collision,Side Collision,Major Damage,Police,SC,3,NO,2,1,Missing,98280,Chevrolet,Tahoe,0,0,1,0,0.15384615384615385,0.07692307692307693,1,9034,2,6,1,1990,5,2,0,0,0.7071067811865475,0.7071067811865476,Night (0-5),8,100,300,Lane,old,mid,suv
240,40,IN,500,1533.71,9000000,FEMALE,JD,protective-serv,polo,own-child,0,-70900,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,VA,2,YES,0,2,Missing,66550,Ford,Escape,0,0,1,0,0.09090909090909091,0.18181818181818182,0,3773,1,5,1,2004,9,3,0,0,-1.0,-1.8369701987210297e-16,Evening (18-23),7,100,300,St,mid,mid,other
143,33,OH,1000,1200.09,0,FEMALE,Associate,craft-repair,board-games,unmarried,38400,-5700,Multi-vehicle Collision,Side Collision,Major Damage,Fire,WV,3,Missing,2,2,Missing,70400,Accura,RSX,0,1,1,0,0.2,0.1,0,7727,1,0,0,1993,11,4,0,0,-0.9659258262890683,-0.25881904510252063,Afternoon (12-17),13,500,1000,Drive,old,mid,other
266,42,IN,500,1093.83,4000000,MALE,Associate,adm-clerical,board-games,other-relative,0,-49600,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,WV,3,Missing,1,1,NO,53280,Suburu,Impreza,0,1,0,0,0.08333333333333333,0.16666666666666666,1,4370,2,5,1,2003,3,1,0,0,-1.0,-1.8369701987210297e-16,Evening (18-23),0,100,300,Drive,new,mid,other
89,32,IN,1000,988.93,0,FEMALE,High School,craft-repair,golf,unmarried,27600,0,Single Vehicle Collision,Front Collision,Total Loss,Other,NY,1,Missing,2,3,YES,84590,Dodge,Neon,0,1,0,0,0.18181818181818182,0.18181818181818182,0,6610,1,4,0,1996,12,4,0,0,0.258819045102521,-0.9659258262890682,Morning (6-11),16,250,500,St,old,mid,other
229,37,IN,1000,1331.94,0,FEMALE,Masters,farming-fishing,base-jumping,not-in-family,0,-55400,Single Vehicle Collision,Rear Collision,Total Loss,Other,NY,1,NO,0,2,YES,54560,Saab,95,0,0,0,0,0.18181818181818182,0.18181818181818182,0,7289,2,3,0,1995,2,1,0,0,-0.9659258262890683,-0.25881904510252063,Afternoon (12-17),11,500,1000,Drive,old,low,other
245,40,IL,1000,1361.45,0,MALE,PhD,handlers-cleaners,camping,unmarried,39300,0,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,OH,1,YES,0,2,YES,82170,Suburu,Forrestor,0,0,0,0,0.09090909090909091,0.09090909090909091,0,1892,2,6,1,2009,12,4,0,1,1.2246467991473532e-16,-1.0,Afternoon (12-17),16,500,1000,Drive,old,mid,other
50,44,OH,2000,1188.51,0,MALE,College,handlers-cleaners,bungie-jumping,unmarried,0,-65800,Multi-vehicle Collision,Front Collision,Total Loss,Police,NY,3,Missing,1,2,NO,61100,Dodge,Neon,0,1,0,0,0.1,0.2,0,5195,1,3,0,2000,10,4,0,0,-0.7071067811865475,-0.7071067811865477,Afternoon (12-17),7,250,500,Hwy,mid,mid,other
230,43,IN,2000,1101.83,0,MALE,High School,exec-managerial,cross-fit,other-relative,28900,0,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NY,3,Missing,0,3,YES,51900,BMW,M5,0,1,0,0,0.1,0.2,1,2883,1,3,0,2007,2,1,1,1,0.0,1.0,Night (0-5),4,500,1000,Ave,mid,premium,other
17,39,IL,1000,840.95,0,FEMALE,JD,adm-clerical,hiking,unmarried,32500,-80800,Parked Car,Missing,Trivial Damage,Police,SC,1,Missing,2,1,Missing,3440,Suburu,Legacy,1,1,1,0,0.125,0.125,0,3043,2,3,0,2006,10,4,0,0,0.7071067811865476,-0.7071067811865475,Morning (6-11),13,250,500,Ridge,old,mid,other
163,36,IN,1000,1503.21,0,MALE,MD,other-service,cross-fit,husband,55700,-49900,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,WV,1,YES,2,1,NO,51390,Toyota,Corolla,0,0,0,0,0.1111111111111111,0.2222222222222222,0,5511,2,5,1,2000,1,1,0,0,0.25881904510252074,0.9659258262890683,Night (0-5),2,250,500,Ridge,new,mid,sedan
29,32,OH,1000,1722.5,0,MALE,High School,other-service,base-jumping,wife,0,-21500,Single Vehicle Collision,Side Collision,Major Damage,Other,WV,1,Missing,0,2,Missing,76900,Jeep,Wrangler,0,1,1,0,0.1,0.1,0,4666,1,1,0,2002,4,2,0,0,-0.5000000000000004,0.8660254037844384,Evening (18-23),20,100,300,St,old,mid,other
232,42,IN,500,944.03,0,MALE,College,handlers-cleaners,kayaking,not-in-family,0,-58400,Single Vehicle Collision,Rear Collision,Minor Damage,Other,WV,1,YES,2,3,Missing,77000,Toyota,Highlander,0,0,1,0,0.2,0.1,1,660,2,3,0,2013,4,2,0,0,0.258819045102521,-0.9659258262890682,Morning (6-11),0,100,300,Hwy,new,mid,suv
